kepid,kepoi_name,koi_disposition,koi_period,koi_duration,koi_depth,koi_time0bk
6947164,K03531.01,FALSE POSITIVE,70.58284717,8.81169,150931.0,190.4997847
6233903,K03609.01,FALSE POSITIVE,2.995357359,6.57901,172404.0,132.796981
7212066,K03610.01,FALSE POSITIVE,3.840485025,2.8592,31353.0,134.446386
7212066,K03610.02,FALSE POSITIVE,1.92027188,2.65,,132.5246606
7047922,K01899.02,CANDIDATE,10.5226374,3.864,68.9,140.0656
6675060,K03611.01,FALSE POSITIVE,10.443341795,3.94077,145294.0,133.62903
5716508,K07737.01,FALSE POSITIVE,4.75307877,2.35,933.0,134.5462132
10518735,K03612.01,FALSE POSITIVE,19.515013291,4.59379,256442.0,136.215942
6975129,K01628.02,CONFIRMED,1.772451066,2.4592,79.2,132.08668
8644365,K03384.02,CONFIRMED,19.9158863,6.191,143.2,139.36828
9489947,K03385.01,FALSE POSITIVE,54.061328105,4.48223,79684.0,181.788127
6960487,K03386.01,FALSE POSITIVE,34.525990182,4.47294,67161.4,150.102207
5894182,K07750.01,CANDIDATE,494.485085,3.905,385.3,527.70941
6309264,K03387.01,FALSE POSITIVE,14.2821417,2.068,224.9,136.32946
7021177,K03452.01,FALSE POSITIVE,18.64532882,3.63893,433815.0,147.207512
7122259,K03454.01,FALSE POSITIVE,20.882125422,8.03365,233450.0,146.5689626
6947668,K03455.01,CANDIDATE,14.0545718,4.066,274.3,133.0972
6364582,K03456.01,CONFIRMED,30.8609783,4.216,128.9,138.31416
6190535,K07769.01,FALSE POSITIVE,3.652810043,1.5132,119.4,134.7903032
9834257,K03457.01,FALSE POSITIVE,15.65134872,4.1553,3104.0,132.81191
10290666,K00332.02,CANDIDATE,6.86674226,4.216,47.2,135.3543
9529744,K01806.03,CONFIRMED,8.37159554,5.252,98.0,137.68075
10748621,K03532.01,FALSE POSITIVE,286.1755875,16.1025,328544.0,314.101583
4824268,K03533.01,FALSE POSITIVE,152.15144795,26.8612,151815.0,215.015903
6527016,K07783.01,FALSE POSITIVE,0.542636318,1.2536,74.6,131.95581
6431670,K03534.01,FALSE POSITIVE,29.911334059,7.26916,354377.0,153.595491
7376500,K03535.01,FALSE POSITIVE,5.877122485,4.71655,362900.0,136.42083
9636559,K03618.01,FALSE POSITIVE,10.636305846,5.17212,216063.0,139.783159
8095110,K03619.01,FALSE POSITIVE,2.1032389,6.4774,24852.5,132.868177
11499263,K03620.01,FALSE POSITIVE,46.698200933,3.57049,54592.5,167.6984656
10328393,K01905.02,CONFIRMED,15.99560373,3.471,221.7,144.2399
9775253,K03621.01,FALSE POSITIVE,4.39451798,2.9527,223616.0,133.62094
3858988,K03388.01,FALSE POSITIVE,25.9518795,21.569,1312.3,148.92549
3848966,K03389.01,CANDIDATE,29.7681831,9.425,159.9,155.5003
10798605,K03390.01,FALSE POSITIVE,56.048096688,4.04427,53725.8,159.1678042
5895083,K07751.01,FALSE POSITIVE,2.25161215,2.1,23.9,131.54653
9452897,K03391.01,CANDIDATE,36.7662364,3.305,579.5,157.14332
9714123,K03392.01,FALSE POSITIVE,50.35545898,5.51863,107138.0,136.9113798
6118370,K03458.01,CONFIRMED,14.0328775,6.684,210.9,138.0603
2717158,K03459.01,CONFIRMED,13.2226149,4.337,261.7,144.295
6209677,K01750.02,CANDIDATE,2.53742164,1.563,104.5,132.34623
6198256,K07770.01,FALSE POSITIVE,3.54828691,3.281,70.9,131.83563
9664276,K03460.01,CANDIDATE,62.596544,11.477,223.1,185.9931
2437112,K03461.01,FALSE POSITIVE,18.79852,4.795,487.4,138.02082
7987086,K03536.01,FALSE POSITIVE,156.51657398,12.2259,113337.0,278.137378
7374746,K03537.01,FALSE POSITIVE,1.366946478,3.37701,158643.0,132.204582
8668810,K03538.01,FALSE POSITIVE,313.09275066,14.3447,445612.0,424.715381
6519865,K07782.01,FALSE POSITIVE,0.566813677,2.458,61.2,131.78895
8868907,K03539.01,FALSE POSITIVE,157.32263943,21.9232,153932.0,222.900363
3865298,K03540.01,FALSE POSITIVE,9.53040216,5.95809,321541.0,138.232917
10091110,K03627.01,FALSE POSITIVE,4.218512654,3.62939,23416.8,133.506768
10091110,K03627.02,FALSE POSITIVE,8.529991199,3.9954,20083.7,137.654769
3542574,K03628.01,FALSE POSITIVE,3.47140045,1.55,,133.750744
3544694,K03629.01,FALSE POSITIVE,1.922862476,3.4594,101272.0,132.735702
11521793,K00352.02,CONFIRMED,16.00747237,1.267,277.6,142.63787
9085563,K03393.01,CONFIRMED,54.6493679,7.962,432.5,176.0447
11337372,K01650.02,CONFIRMED,100.8276725,8.39,1778.8,216.38757
7748487,K03394.01,CANDIDATE,15.5764061,5.382,257.1,135.9482
3219037,K03395.01,CANDIDATE,10.00506974,3.481,143.3,136.83029
5952448,K07753.01,FALSE POSITIVE,0.905675699,1.701,73.2,132.20066
5710069,K03396.01,CANDIDATE,36.2580749,5.917,380.3,146.8338
9967009,K03462.01,CANDIDATE,12.4326997,7.81,240.3,142.1049
9967009,K03462.02,CANDIDATE,30.9902997,9.454,321.5,141.441
11874338,K03464.01,FALSE POSITIVE,15.9750417,3.549,643.5,135.71533
9763612,K03465.01,CONFIRMED,16.0505464,3.171,94.4,141.73408
6199716,K07771.01,FALSE POSITIVE,0.805267592,0.887,146.6,132.09128
9468384,K03466.01,FALSE POSITIVE,11.082622625,6.62584,268725.0,746.1967676
8868364,K03541.01,FALSE POSITIVE,421.42848194,8.60447,96654.3,262.2889053
10092312,K01823.02,FALSE POSITIVE,1.096587245,3.0287,541.2,132.51421
3964545,K03542.01,FALSE POSITIVE,3.012476415,3.31903,198402.0,132.2466206
9656397,K03543.01,FALSE POSITIVE,204.74104758,20.5357,333804.0,202.871314
5444491,K07727.01,FALSE POSITIVE,0.759740194,3.252,42.5,131.82001
3735629,K03544.01,FALSE POSITIVE,4.664186517,4.0639,555376.0,133.670668
8244173,K03545.01,FALSE POSITIVE,1.092066399,2.97608,401890.0,132.1028432
6546508,K03613.01,FALSE POSITIVE,3.053578643,3.22884,52879.9,133.878843
9886224,K03614.01,FALSE POSITIVE,2.992662857,2.5258,113705.0,131.893219
3735634,K03615.01,FALSE POSITIVE,4.664188563,3.773,11360.5,133.670244
5730380,K07738.01,FALSE POSITIVE,0.954873008,1.0613,33.0,131.851983
6058875,K03616.01,FALSE POSITIVE,0.56493412,2.57621,252639.0,131.7871403
10735564,K03617.01,FALSE POSITIVE,1.674984844,4.92134,234579.0,131.793034
6200810,K03397.01,CANDIDATE,35.8754482,3.972,366.7,147.5086
3561464,K03398.01,CONFIRMED,7.31945294,4.881,166.8,137.22065
3561464,K03398.02,CONFIRMED,35.8007112,8.219,417.4,144.92169
5962509,K07754.01,FALSE POSITIVE,0.790049989,2.794,70.8,132.11148
3561464,K03398.03,CANDIDATE,4.32710579,3.872,84.1,131.5891
6359802,K03399.01,FALSE POSITIVE,14.15402615,4.115,21653.0,144.17685
7121885,K03467.01,FALSE POSITIVE,33.93754213,11.1677,32990.3,147.182401
5213404,K03468.01,CONFIRMED,20.7057153,9.678,115.9,139.9803
4844470,K03469.01,CANDIDATE,60.532988,7.086,467.5,134.57461
6205566,K07772.01,FALSE POSITIVE,3.7228679,9.557,52.1,134.635
11551692,K01781.03,CONFIRMED,58.0198583,5.348,1286.6,151.85007
9995771,K03470.01,CANDIDATE,15.0617835,6.31,196.6,140.1111
7287391,K03546.01,FALSE POSITIVE,4.286103033,2.6422,173359.0,134.590777
6756202,K03547.01,FALSE POSITIVE,290.7778719,12.0525,225767.0,393.511387
10215869,K03548.01,FALSE POSITIVE,5.017239915,4.36126,144642.0,134.490136
5456319,K07728.01,FALSE POSITIVE,0.937923475,3.164,40.4,132.34501
2307206,K03549.01,FALSE POSITIVE,204.0329342,17.5623,411374.0,253.536626
7025540,K03550.01,FALSE POSITIVE,2.148219541,2.94091,457844.0,132.76673
7620844,K03551.01,FALSE POSITIVE,58.621578824,8.52961,142951.0,178.5674958
6677267,K03622.01,FALSE POSITIVE,3.125821128,2.2163,5025.4,134.479684
7732791,K03623.01,FALSE POSITIVE,1.032068851,2.1344,121993.0,131.8383
5736801,K07739.01,FALSE POSITIVE,6.6751871,2.372,178.3,137.4528
8177798,K03624.01,FALSE POSITIVE,1.450205839,3.6373,25883.7,131.985523
10489521,K03625.01,FALSE POSITIVE,3.224486463,4.61686,403734.0,131.855925
12643582,K03626.01,FALSE POSITIVE,44.14579777,4.088,224228.0,167.392037
9328641,K03400.01,FALSE POSITIVE,33.3239576,37.217,2012.1,132.58989
9966219,K03401.01,CANDIDATE,17.9559673,6.237,137.0,139.0347
5991070,K07756.01,FALSE POSITIVE,0.94102954,4.415,34.5,131.9021
5531953,K01681.02,CONFIRMED,1.992812339,2.066,314.8,131.70565
3757778,K03402.01,FALSE POSITIVE,36.514374043,6.48255,111620.0,163.794463
11754430,K03403.01,CONFIRMED,39.818832,10.757,199.1,166.65072
9995771,K03470.02,CONFIRMED,25.4337864,6.514,302.0,143.1302
11875511,K03471.01,FALSE POSITIVE,67.451045,8.9387,7062.8,151.96756
6231721,K07773.01,CANDIDATE,2.69339974,1.936,147.5,131.9006
9536108,K03472.01,CANDIDATE,10.43003118,2.029,120.0,133.2962
8905246,K03473.01,CANDIDATE,27.63714708,1.7277,735.5,143.93342
5213230,K03474.01,CONFIRMED,52.6095103,8.202,203.7,158.6253
3326377,K01830.02,CONFIRMED,198.7106251,8.638,2094.8,156.51819
6233466,K03552.01,FALSE POSITIVE,15.873380595,8.0429,208362.0,143.859941
5460434,K07729.01,CANDIDATE,50.563697,5.381,50.5,145.8658
11249624,K03553.01,FALSE POSITIVE,65.583665567,5.01216,242398.0,182.6493381
6426592,K03554.01,FALSE POSITIVE,394.67816267,6.05443,253376.0,346.1399939
8491745,K03555.01,FALSE POSITIVE,111.31980522,23.0078,62704.9,226.648705
3970117,K03556.01,FALSE POSITIVE,110.29512684,16.5339,176336.0,235.750948
11147814,K03334.01,FALSE POSITIVE,95.178317934,3.60125,128575.0,224.596785
10922659,K03335.01,CONFIRMED,31.2543238,5.662,438.0,155.047
8892720,K03336.01,FALSE POSITIVE,61.4911479,9.745,58702.9,163.633663
6021275,K00284.04,CONFIRMED,110.2867031,4.427,145.3,239.22128
7869917,K01525.02,CONFIRMED,11.8061737,4.472,88.1,138.2641
11754430,K03403.02,CONFIRMED,6.15828666,6.329,57.7,135.4969
6032920,K07757.01,FALSE POSITIVE,10.828825742,0.7275,92.1,134.9251984
8409295,K03404.01,CONFIRMED,82.292865,7.048,371.1,212.0314
7131760,K03407.01,CONFIRMED,92.436978,6.432,955.2,163.5794
11922778,K03408.01,CANDIDATE,65.427645,9.404,319.0,176.2733
